datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-26 16:00:00,5.539645366472466e-07,-4.965087715951539e-08,1.4119989279636747e-06,3.113579942041275e-07,1.445920043821713e-06,1.5484061098394642e-06,791444472.3422332,408341.10316697496,6.107534967969203e-09,7.095777252098827e-09,7.053015210213025e-09,7.0585030098148744e-09,1.0
2020-01-26 16:30:00,3.3619249676723974e-07,-3.366040670008982e-08,1.676494913543716e-06,6.047722264713422e-07,1.7822414654162483e-06,1.8136730785705693e-06,792336867.597619,408667.97209009615,6.099634973394009e-09,7.176276060356097e-09,7.0606731047014766e-09,7.064676649404391e-09,1.0
2020-01-26 17:00:00,1.5530373241070638e-07,4.686322794566638e-09,1.8291383541738603e-06,6.957147185643629e-07,1.9569788165273914e-06,1.963131513077421e-06,792461233.1257501,408912.3038396109,5.928419614995252e-09,7.208450770820867e-09,7.059500612853108e-09,7.060442577572438e-09,1.0
2020-01-26 17:30:00,2.1048976056951306e-07,-8.723882329946966e-08,1.6707655524830524e-06,5.699827613704826e-07,1.7653152351983823e-06,1.7778199624619279e-06,792809714.4875522,409143.83029824647,5.882937479822956e-09,7.158459104575956e-09,7.03628951204386e-09,7.038016742254528e-09,1.0
2020-01-26 18:00:00,2.2458538755836573e-07,-1.947572940104723e-07,1.6756979622868752e-06,4.5746335480445955e-07,1.7370193959197279e-06,1.7514779410846366e-06,793099877.7095113,409382.776036743,5.8028453146234335e-09,7.15971127991603e-09,7.074005009899517e-09,7.075422583695281e-09,1.0
2020-01-26 18:30:00,4.234267098344431e-08,-5.163034340443515e-07,1.2700322501280744e-06,5.884253431969237e-07,1.3997236516119161e-06,1.4003639536448406e-06,793492060.9148884,409591.0109045752,5.667060317782395e-09,7.209981913562646e-09,6.96222799158231e-09,6.9624585321406754e-09,1.0
2020-01-26 19:00:00,-1.348401601429987e-07,-5.669134403584792e-07,9.572573754311332e-07,1.1139283596360338e-06,1.4687334929178698e-06,1.4749101470957868e-06,793230458.4522462,409708.9342107152,5.9825725354873824e-09,7.582142748486054e-09,6.708806602730919e-09,6.716576642031547e-09,1.0
2020-01-26 19:30:00,-2.0344440745357383e-08,-1.988593256187462e-07,1.1846711649935733e-06,9.413601842631075e-07,1.5131440003129583e-06,1.513280761112208e-06,793083044.1781249,409942.64257120184,6.2830911090973895e-09,7.818457306527694e-09,7.262819488136042e-09,7.2629237544535395e-09,1.0
2020-01-26 20:00:00,1.7528278819291492e-07,-7.370768967080634e-08,1.2915963784995104e-06,4.3655160004996304e-07,1.3633776089034297e-06,1.3745990543776449e-06,793170153.3475156,410108.60787676735,6.138229817445699e-09,7.716338188115446e-09,7.569690917516296e-09,7.572098149464482e-09,1.0
2020-01-26 20:30:00,3.0526159312969893e-07,-5.9555935034110185e-08,1.1647755158288364e-06,2.770928711019037e-07,1.1972812791862354e-06,1.2355837089124758e-06,793616063.7423663,410328.43730683264,6.011656880775123e-09,7.629096092421758e-09,7.551248893269355e-09,7.556023510475954e-09,1.0
2020-01-26 21:00:00,2.188725151006429e-07,-4.633219487419468e-08,9.351364686979756e-07,3.393221414681396e-07,9.947963262796278e-07,1.0185896664731705e-06,794097718.6687412,410533.1532426619,6.07339299373438e-09,7.764942631084453e-09,7.587545790797727e-09,7.59582788761523e-09,1.0
